timestamp;sample_val;
2.9424489795918367s;0;
2.9435827664399095s;0;
2.9447165532879818s;0;
2.9458503401360545s;0;
2.946984126984127s;0;
2.9481179138321996s;0;
2.9492517006802723s;0;
2.9503854875283446s;0;
2.9515192743764174s;0;
2.9526530612244897s;0;
2.9537868480725624s;0;
2.9549206349206347s;20852;
2.9560544217687075s;69;
2.952675736961451s;0;
2.953809523809524s;0;
2.954943310657596s;0;
2.956077097505669s;0;
2.9572108843537412s;0;
2.958344671201814s;0;
2.9594784580498863s;0;
2.960612244897959s;0;
2.961746031746032s;0;
2.962879818594104s;0;
2.964013605442177s;0;
2.965147392290249s;0;
2.966281179138322s;0;
2.967414965986394s;0;
2.968548752834467s;0;
2.9696825396825397s;0;
2.970816326530612s;0;
2.9719501133786848s;0;
2.973083900226757s;0;
2.97421768707483s;0;
2.9753514739229026s;0;
2.976485260770975s;0;
2.9776190476190476s;0;
2.97875283446712s;0;
2.9798866213151927s;0;
2.981020408163265s;24684;
2.9821541950113377s;87;
2.978775510204082s;0;
2.9799092970521546s;0;
2.981043083900227s;0;
2.9821768707482996s;0;
2.983310657596372s;0;
2.9844444444444447s;0;
2.985578231292517s;0;
2.9867120181405897s;0;
2.9878458049886625s;0;
2.988979591836735s;0;
2.9901133786848075s;0;
2.99124716553288s;0;
2.9923809523809526s;0;
2.9935147392290253s;0;
2.9946485260770976s;0;
2.9957823129251704s;0;
2.9969160997732427s;0;
2.9980498866213154s;0;
2.9991836734693877s;0;
3.0003174603174605s;0;
3.0014512471655332s;0;
3.0025850340136055s;0;
3.0037188208616783s;0;
3.0048526077097506s;0;
3.0059863945578233s;0;
3.0071201814058957s;7597;
3.0082539682539684s;28;
3.004875283446712s;0;
3.006009070294785s;0;
3.007142857142857s;0;
3.00827664399093s;0;
3.009410430839002s;0;
3.010544217687075s;0;
3.0116780045351472s;0;
3.01281179138322s;0;
3.0139455782312927s;0;
3.015079365079365s;0;
3.0162131519274378s;0;
3.01734693877551s;0;
3.018480725623583s;0;
3.0196145124716556s;0;
3.020748299319728s;0;
3.0218820861678006s;0;
3.023015873015873s;0;
3.0241496598639457s;0;
3.025283446712018s;0;
3.0264172335600907s;0;
3.0275510204081635s;0;
3.028684807256236s;0;
3.0298185941043085s;0;
3.030952380952381s;0;
3.0320861678004536s;0;
3.0332199546485263s;5568;
3.0343537414965986s;32;
3.0309750566893423s;0;
3.032108843537415s;0;
3.0332426303854874s;0;
3.03437641723356s;0;
3.0355102040816324s;0;
3.036643990929705s;0;
3.037777777777778s;0;
3.03891156462585s;0;
3.040045351473923s;0;
3.0411791383219953s;0;
3.042312925170068s;0;
3.0434467120181403s;0;
3.044580498866213s;0;
3.045714285714286s;0;
3.046848072562358s;0;
3.047981859410431s;0;
3.049115646258503s;0;
3.050249433106576s;0;
3.0513832199546482s;0;
3.052517006802721s;0;
3.0536507936507937s;0;
3.054784580498866s;0;
3.055918367346939s;0;
3.057052154195011s;0;
3.058185941043084s;0;
3.0593197278911566s;26231;
3.060453514739229s;170;
3.057074829931973s;0;
3.0582086167800457s;0;
3.059342403628118s;0;
3.060476190476191s;0;
3.061609977324263s;0;
3.062743764172336s;0;
3.0638775510204086s;0;
3.065011337868481s;0;
3.0661451247165536s;0;
3.067278911564626s;0;
3.0684126984126987s;0;
3.069546485260771s;0;
3.0706802721088438s;0;
3.0718140589569165s;0;
3.072947845804989s;0;
3.0740816326530616s;0;
3.075215419501134s;0;
3.0763492063492066s;0;
3.0774829931972794s;0;
3.0786167800453517s;0;
3.0797505668934244s;0;
3.0808843537414967s;0;
3.0820181405895695s;0;
3.0831519274376418s;0;
3.0842857142857145s;0;
3.0854195011337873s;7372;
3.0865532879818596s;58;
3.0831746031746032s;0;
3.084308390022676s;0;
3.0854421768707483s;0;
3.086575963718821s;0;
3.0877097505668933s;0;
3.088843537414966s;0;
3.089977324263039s;0;
3.091111111111111s;0;
3.092244897959184s;0;
3.093378684807256s;0;
3.094512471655329s;0;
3.0956462585034012s;0;
3.096780045351474s;0;
3.0979138321995467s;0;
3.099047619047619s;0;
3.100181405895692s;0;
3.101315192743764s;0;
3.102448979591837s;0;
3.1035827664399096s;0;
3.104716553287982s;0;
3.1058503401360547s;0;
3.106984126984127s;0;
3.1081179138321997s;0;
3.109251700680272s;0;
3.1103854875283448s;0;
3.1115192743764175s;24251;
3.11265306122449s;196;
3.109274376417234s;0;
3.1104081632653067s;0;
3.111541950113379s;0;
3.1126757369614517s;0;
3.113809523809524s;0;
3.1149433106575968s;0;
3.1160770975056695s;0;
3.117210884353742s;0;
3.1183446712018146s;0;
3.119478458049887s;0;
3.1206122448979596s;0;
3.1217460317460324s;0;
3.1228798185941047s;0;
3.1240136054421774s;0;
3.1251473922902497s;0;
3.1262811791383225s;0;
3.127414965986395s;0;
3.1285487528344675s;0;
3.1296825396825403s;0;
3.1308163265306126s;0;
3.1319501133786853s;0;
3.1330839002267576s;0;
3.1342176870748304s;0;
3.1353514739229027s;0;
3.1364852607709754s;0;
3.137619047619048s;8563;
3.1387528344671205s;74;
3.135374149659864s;0;
3.136507936507937s;0;
3.137641723356009s;0;
3.138775510204082s;0;
3.1399092970521543s;0;
3.141043083900227s;0;
3.1421768707482998s;0;
3.143310657596372s;0;
3.144444444444445s;0;
3.145578231292517s;0;
3.14671201814059s;0;
3.1478458049886626s;0;
3.148979591836735s;0;
3.1501133786848077s;0;
3.15124716553288s;0;
3.1523809523809527s;0;
3.153514739229025s;0;
3.154648526077098s;0;
3.1557823129251705s;0;
3.156916099773243s;0;
3.1580498866213156s;0;
3.159183673469388s;0;
3.1603174603174606s;0;
3.161451247165533s;0;
3.1625850340136057s;0;
3.1637188208616784s;9430;
3.1648526077097507s;90;
3.161473922902494s;0;
3.1626077097505667s;0;
3.163741496598639s;0;
3.1648752834467118s;0;
3.166009070294784s;0;
3.167142857142857s;0;
3.1682766439909296s;0;
3.169410430839002s;0;
3.1705442176870746s;0;
3.171678004535147s;0;
3.1728117913832197s;0;
3.1739455782312924s;0;
3.1750793650793647s;0;
3.1762131519274375s;0;
3.1773469387755098s;0;
3.1784807256235825s;0;
3.179614512471655s;0;
3.1807482993197276s;0;
3.1818820861678003s;0;
3.1830158730158726s;0;
3.1841496598639454s;0;
3.1852834467120177s;0;
3.1864172335600904s;0;
3.187551020408163s;12434;
3.1886848072562355s;13145;
3.1898185941043082s;2023;
3.1909523809523805s;19;
3.1875736961451246s;0;
3.1887074829931974s;0;
3.1898412698412697s;0;
3.1909750566893424s;0;
3.192108843537415s;0;
3.1932426303854875s;28788;
3.1943764172335603s;0;
3.1955102040816326s;0;
3.1966439909297053s;0;
3.1977777777777776s;0;
3.1989115646258504s;0;
3.200045351473923s;0;
3.2011791383219954s;0;
3.202312925170068s;0;
3.2034467120181405s;0;
3.204580498866213s;16212;
3.2057142857142855s;10599;
3.2068480725623583s;22264;
3.207981859410431s;0;
3.2091156462585033s;0;
3.210249433106576s;0;
3.2113832199546484s;0;
3.212517006802721s;0;
3.213650793650794s;0;
3.214784580498866s;26312;
3.215918367346939s;3410;
3.2170521541950112s;48;
3.213673469387755s;0;
3.2148072562358276s;0;
3.2159410430839s;0;
3.2170748299319727s;0;
3.2182086167800454s;0;
3.2193424036281177s;0;
3.2204761904761905s;0;
3.221609977324263s;0;
3.2227437641723355s;0;
3.223877551020408s;0;
3.2250113378684806s;0;
3.2261451247165533s;0;
3.2272789115646257s;0;
3.2284126984126984s;0;
3.2295464852607707s;0;
3.2306802721088435s;0;
3.231814058956916s;0;
3.2329478458049885s;0;
3.2340816326530613s;0;
3.2352154195011336s;0;
3.2363492063492063s;0;
3.2374829931972786s;0;
3.2386167800453514s;0;
3.239750566893424s;0;
3.2408843537414964s;0;
3.242018140589569s;5531;
3.2431519274376415s;77;
3.239773242630385s;0;
3.240907029478458s;0;
3.24204081632653s;0;
3.243174603174603s;0;
3.2443083900226757s;0;
3.245442176870748s;0;
3.2465759637188207s;0;
3.247709750566893s;0;
3.248843537414966s;0;
3.249977324263038s;0;
3.251111111111111s;0;
3.2522448979591836s;0;
3.253378684807256s;0;
3.2545124716553286s;0;
3.255646258503401s;0;
3.2567800453514737s;0;
3.2579138321995464s;0;
3.2590476190476187s;0;
3.2601814058956915s;0;
3.261315192743764s;0;
3.2624489795918366s;0;
3.263582766439909s;0;
3.2647165532879816s;0;
3.2658503401360544s;0;
3.2669841269841267s;0;
3.2681179138321994s;5571;
3.2692517006802717s;92;
3.265873015873016s;0;
3.2670068027210886s;0;
3.268140589569161s;0;
3.2692743764172336s;0;
3.2704081632653064s;0;
3.2715419501133787s;0;
3.2726757369614514s;0;
3.2738095238095237s;0;
3.2749433106575965s;0;
3.2760770975056692s;0;
3.2772108843537415s;0;
3.2783446712018143s;0;
3.2794784580498866s;0;
3.2806122448979593s;0;
3.2817460317460316s;0;
3.2828798185941044s;0;
3.284013605442177s;0;
3.2851473922902494s;0;
3.286281179138322s;0;
3.2874149659863945s;0;
3.2885487528344672s;0;
3.2896825396825395s;0;
3.2908163265306123s;0;
3.291950113378685s;0;
3.2930839002267573s;30225;
3.29421768707483s;3481;
3.2953514739229024s;37;
3.291972789115646s;0;
3.293106575963719s;0;
3.294240362811791s;0;
3.295374149659864s;0;
3.2965079365079366s;0;
3.297641723356009s;0;
3.2987755102040817s;0;
3.299909297052154s;0;
3.3010430839002267s;0;
3.3021768707482995s;0;
3.3033106575963718s;0;
3.3044444444444445s;0;
3.305578231292517s;0;
3.3067120181405896s;0;
3.307845804988662s;0;
3.3089795918367346s;32326;
3.3101133786848074s;0;
3.3112471655328797s;0;
3.3123809523809524s;0;
3.3135147392290247s;0;
3.3146485260770975s;0;
3.3157823129251702s;0;
3.3169160997732425s;0;
3.3180498866213153s;0;
3.3191836734693876s;0;
3.3203174603174603s;4752;
3.3214512471655326s;86;
3.3180725623582763s;0;
3.319206349206349s;0;
3.320340136054422s;0;
3.321473922902494s;0;
3.322607709750567s;0;
3.323741496598639s;0;
3.324875283446712s;0;
3.326009070294784s;0;
3.327142857142857s;0;
3.3282766439909297s;0;
3.329410430839002s;0;
3.3305442176870748s;0;
3.331678004535147s;0;
3.33281179138322s;0;
3.333945578231292s;0;
3.335079365079365s;0;
3.3362131519274376s;0;
3.33734693877551s;0;
3.3384807256235827s;0;
3.339614512471655s;0;
3.3407482993197277s;0;
3.3418820861678005s;0;
3.3430158730158728s;0;
3.3441496598639455s;0;
3.345283446712018s;0;
3.3464172335600906s;0;
3.347551020408163s;26131;
3.344172335600907s;0;
3.3453061224489797s;0;
3.3464399092970525s;0;
3.347573696145125s;0;
3.3487074829931975s;0;
3.34984126984127s;0;
3.3509750566893426s;0;
3.352108843537415s;0;
3.3532426303854876s;0;
3.3543764172335604s;0;
3.3555102040816327s;0;
3.3566439909297054s;0;
3.3577777777777778s;0;
3.3589115646258505s;0;
3.3600453514739232s;0;
3.3611791383219956s;0;
3.3623129251700683s;0;
3.3634467120181406s;0;
3.3645804988662134s;0;
3.3657142857142857s;0;
3.3668480725623584s;0;
3.367981859410431s;0;
3.3691156462585035s;0;
3.370249433106576s;0;
3.3713832199546485s;0;
3.3725170068027213s;27274;
3.3736507936507936s;13618;
3.3702721088435372s;0;
3.37140589569161s;0;
3.3725396825396827s;0;
3.373673469387755s;0;
3.374807256235828s;0;
3.3759410430839s;0;
3.377074829931973s;0;
3.378208616780045s;0;
3.379342403628118s;0;
3.3804761904761906s;0;
3.381609977324263s;0;
3.3827437641723357s;0;
3.383877551020408s;0;
3.3850113378684807s;0;
3.3861451247165535s;0;
3.387278911564626s;0;
3.3884126984126985s;0;
3.389546485260771s;0;
3.3906802721088436s;0;
3.391814058956916s;0;
3.3929478458049886s;0;
3.3940816326530614s;0;
3.3952154195011337s;0;
3.3963492063492065s;0;
3.3974829931972788s;0;
3.3986167800453515s;0;
3.399750566893424s;18376;
3.396371882086168s;0;
3.3975056689342407s;0;
3.3986394557823134s;0;
3.3997732426303857s;0;
3.4009070294784585s;0;
3.4020408163265308s;0;
3.4031746031746035s;0;
3.404308390022676s;0;
3.4054421768707486s;0;
3.4065759637188213s;0;
3.4077097505668936s;0;
3.4088435374149664s;0;
3.4099773242630387s;0;
3.4111111111111114s;0;
3.412244897959184s;0;
3.4133786848072565s;0;
3.4145124716553292s;0;
3.4156462585034015s;0;
3.4167800453514743s;0;
3.4179138321995466s;0;
3.4190476190476193s;0;
3.420181405895692s;0;
3.4213151927437644s;0;
3.422448979591837s;0;
3.4235827664399094s;0;
3.424716553287982s;10468;
3.425850340136055s;2645;
3.422471655328798s;0;
3.423605442176871s;0;
3.4247392290249437s;0;
3.425873015873016s;0;
3.4270068027210887s;0;
3.428140589569161s;0;
3.4292743764172338s;0;
3.4304081632653065s;0;
3.431541950113379s;0;
3.4326757369614516s;0;
3.433809523809524s;0;
3.4349433106575966s;0;
3.436077097505669s;16921;
3.4372108843537417s;0;
3.4383446712018144s;0;
3.4394784580498867s;0;
3.4406122448979595s;0;
3.4417460317460318s;0;
3.4428798185941045s;0;
3.444013605442177s;0;
3.4451473922902496s;0;
3.4462811791383223s;0;
3.4474149659863946s;0;
3.4485487528344674s;0;
3.4496825396825397s;0;
3.4508163265306124s;0;
3.451950113378685s;29626;
3.4485714285714284s;0;
3.449705215419501s;0;
3.450839002267574s;0;
3.451972789115646s;0;
3.453106575963719s;0;
3.4542403628117913s;0;
3.455374149659864s;0;
3.4565079365079368s;0;
3.457641723356009s;0;
3.458775510204082s;0;
3.459909297052154s;0;
3.461043083900227s;0;
3.462176870748299s;0;
3.463310657596372s;0;
3.4644444444444447s;0;
3.465578231292517s;0;
3.4667120181405897s;0;
3.467845804988662s;0;
3.4689795918367348s;0;
3.4701133786848075s;0;
3.47124716553288s;0;
3.4723809523809526s;0;
3.473514739229025s;0;
3.4746485260770976s;0;
3.47578231292517s;0;
3.4769160997732427s;0;
3.4780498866213154s;3721;
3.4746712018140595s;0;
3.475804988662132s;0;
3.4769387755102046s;0;
3.478072562358277s;0;
3.4792063492063496s;0;
3.480340136054422s;0;
3.4814739229024947s;0;
3.4826077097505674s;0;
3.4837414965986397s;0;
3.4848752834467125s;0;
3.486009070294785s;0;
3.4871428571428575s;0;
3.48827664399093s;0;
3.4894104308390026s;0;
3.4905442176870753s;0;
3.4916780045351477s;0;
3.4928117913832204s;0;
3.4939455782312927s;0;
3.4950793650793655s;0;
3.496213151927438s;0;
3.4973469387755105s;0;
3.4984807256235833s;0;
3.4996145124716556s;0;
3.5007482993197283s;0;
3.5018820861678006s;6325;
3.5030158730158734s;5280;
3.504149659863946s;915;
3.5007709750566898s;0;
3.501904761904762s;0;
3.503038548752835s;0;
3.504172335600907s;0;
3.50530612244898s;0;
3.506439909297052s;0;
3.507573696145125s;0;
3.5087074829931977s;0;
3.50984126984127s;0;
3.5109750566893427s;0;
3.512108843537415s;0;
3.513242630385488s;0;
3.5143764172335605s;0;
3.515510204081633s;0;
3.5166439909297056s;0;
3.517777777777778s;0;
3.5189115646258506s;23996;
3.520045351473923s;0;
3.5211791383219957s;0;
3.5223129251700684s;0;
3.5234467120181407s;0;
3.5245804988662135s;0;
3.525714285714286s;0;
3.5268480725623585s;0;
3.527981859410431s;0;
3.5291156462585036s;0;
3.5302494331065764s;4651;
3.5268707482993205s;0;
3.5280045351473928s;0;
3.5291383219954655s;0;
3.530272108843538s;0;
3.5314058956916106s;0;
3.532539682539683s;0;
3.5336734693877556s;0;
3.5348072562358284s;0;
3.5359410430839007s;0;
3.5370748299319734s;0;
3.5382086167800457s;0;
3.5393424036281185s;0;
3.540476190476191s;0;
3.5416099773242635s;0;
3.5427437641723363s;0;
3.5438775510204086s;0;
3.5450113378684813s;0;
3.5461451247165536s;18425;
3.5472789115646264s;0;
3.548412698412699s;0;
3.5495464852607714s;0;
3.550680272108844s;0;
3.5518140589569165s;0;
3.5529478458049892s;0;
3.554081632653062s;0;
3.5552154195011343s;26489;
3.556349206349207s;1210;
3.5529705215419503s;0;
3.5541043083900226s;0;
3.5552380952380953s;0;
3.5563718820861676s;0;
3.5575056689342404s;0;
3.558639455782313s;0;
3.5597732426303854s;0;
3.560907029478458s;0;
3.5620408163265305s;0;
3.563174603174603s;0;
3.5643083900226755s;0;
3.5654421768707483s;0;
3.566575963718821s;0;
3.5677097505668933s;0;
3.568843537414966s;0;
3.5699773242630384s;0;
3.571111111111111s;0;
3.5722448979591834s;0;
3.573378684807256s;0;
3.574512471655329s;0;
3.5756462585034012s;0;
3.576780045351474s;0;
3.5779138321995463s;0;
3.579047619047619s;0;
3.580181405895692s;0;
3.581315192743764s;0;
3.582448979591837s;5696;
3.5790702947845805s;0;
3.580204081632653s;0;
3.5813378684807256s;0;
3.582471655328798s;0;
3.5836054421768706s;0;
3.5847392290249434s;0;
3.5858730158730157s;0;
3.5870068027210884s;0;
3.5881405895691607s;0;
3.5892743764172335s;0;
3.5904081632653058s;11060;
3.5915419501133785s;0;
3.5926757369614513s;0;
3.5938095238095236s;0;
3.5949433106575963s;0;
3.5960770975056686s;0;
3.5972108843537414s;0;
3.598344671201814s;0;
3.5994784580498864s;0;
3.600612244897959s;0;
3.6017460317460315s;0;
3.602879818594104s;0;
3.6040136054421765s;0;
3.6051473922902493s;0;
3.606281179138322s;0;
3.6074149659863943s;0;
3.608548752834467s;348;
3.6051700680272107s;0;
3.606303854875283s;0;
3.607437641723356s;0;
3.608571428571428s;0;
3.609705215419501s;0;
3.6108390022675736s;0;
3.611972789115646s;0;
3.6131065759637186s;0;
3.614240362811791s;0;
3.6153741496598637s;0;
3.616507936507936s;0;
3.6176417233560088s;0;
3.6187755102040815s;0;
3.619909297052154s;0;
3.6210430839002266s;0;
3.622176870748299s;0;
3.6233106575963716s;0;
3.6244444444444444s;0;
3.6255782312925167s;0;
3.6267120181405894s;0;
3.6278458049886617s;0;
3.6289795918367345s;0;
3.6301133786848068s;0;
3.6312471655328795s;0;
3.6323809523809523s;0;
3.6335147392290246s;27866;
3.6346485260770973s;318;
3.6312698412698414s;0;
3.6324036281179137s;0;
3.6335374149659865s;0;
3.634671201814059s;0;
3.6358049886621315s;0;
3.6369387755102043s;0;
3.6380725623582766s;0;
3.6392063492063493s;0;
3.6403401360544216s;0;
3.6414739229024944s;0;
3.6426077097505667s;0;
3.6437414965986394s;0;
3.644875283446712s;0;
3.6460090702947845s;0;
3.6471428571428572s;0;
3.6482766439909295s;0;
3.6494104308390023s;0;
3.650544217687075s;0;
3.6516780045351473s;28409;
3.65281179138322s;0;
3.6539455782312924s;0;
3.655079365079365s;0;
3.6562131519274375s;0;
3.65734693877551s;0;
3.658480725623583s;0;
3.6596145124716553s;0;
3.660748299319728s;2910;
3.6573696145124717s;0;
3.658503401360544s;0;
3.6596371882086167s;23775;
3.660770975056689s;0;
3.6619047619047618s;0;
3.6630385487528345s;0;
3.664172335600907s;0;
3.6653061224489796s;0;
3.666439909297052s;0;
3.6675736961451246s;0;
3.6687074829931974s;0;
3.6698412698412697s;0;
3.6709750566893424s;0;
3.6721088435374147s;0;
3.6732426303854875s;0;
3.67437641723356s;0;
3.6755102040816325s;0;
3.6766439909297053s;0;
3.6777777777777776s;0;
3.6789115646258503s;443;
3.6800453514739226s;0;
3.6811791383219954s;0;
3.6823129251700677s;0;
3.6834467120181404s;0;
3.684580498866213s;28752;
3.6857142857142855s;219;
3.6868480725623582s;638;
3.6834693877551024s;26718;
3.6846031746031747s;0;
3.6857369614512474s;32370;
3.6868707482993197s;0;
3.6880045351473925s;0;
3.689138321995465s;0;
3.6902721088435375s;0;
3.6914058956916103s;3733;
3.6925396825396826s;0;
3.6936734693877553s;0;
3.694807256235828s;0;
3.6959410430839004s;0;
3.697074829931973s;0;
3.6982086167800454s;29146;
3.699342403628118s;0;
3.7004761904761905s;0;
3.7016099773242632s;0;
3.702743764172336s;0;
3.7038775510204083s;0;
3.705011337868481s;0;
3.7061451247165533s;0;
3.707278911564626s;0;
3.708412698412699s;0;
3.709546485260771s;0;
3.710680272108844s;0;
3.711814058956916s;11247;
3.712947845804989s;1219;
3.7095691609977326s;0;
3.710702947845805s;0;
3.7118367346938776s;0;
3.7129705215419504s;0;
3.7141043083900227s;0;
3.7152380952380955s;0;
3.7163718820861678s;0;
3.7175056689342405s;0;
3.718639455782313s;0;
3.7197732426303856s;0;
3.7209070294784583s;0;
3.7220408163265306s;0;
3.7231746031746034s;0;
3.7243083900226757s;0;
3.7254421768707484s;0;
3.7265759637188207s;27343;
3.7277097505668935s;0;
3.728843537414966s;0;
3.7299773242630385s;0;
3.7311111111111113s;0;
3.7322448979591836s;0;
3.7333786848072563s;0;
3.734512471655329s;0;
3.7356462585034014s;0;
3.736780045351474s;0;
3.7379138321995464s;0;
3.739047619047619s;1375;
3.735668934240363s;0;
3.736802721088435s;0;
3.737936507936508s;0;
3.7390702947845806s;0;
3.740204081632653s;0;
3.7413378684807257s;0;
3.742471655328798s;0;
3.7436054421768707s;22860;
3.744739229024943s;0;
3.745873015873016s;0;
3.7470068027210885s;0;
3.748140589569161s;0;
3.7492743764172336s;1162;
3.750408163265306s;0;
3.7515419501133787s;0;
3.7526757369614514s;0;
3.7538095238095237s;0;
3.7549433106575965s;0;
3.7560770975056688s;0;
3.7572108843537415s;0;
3.758344671201814s;0;
3.7594784580498866s;0;
3.7606122448979593s;0;
3.7617460317460316s;0;
3.7628798185941044s;0;
3.7640136054421767s;8253;
3.7651473922902494s;364;
3.7617687074829935s;31846;
3.762902494331066s;0;
3.7640362811791386s;0;
3.7651700680272113s;0;
3.7663038548752836s;0;
3.7674376417233564s;9056;
3.7685714285714287s;0;
3.7697052154195014s;0;
3.7708390022675737s;0;
3.7719727891156465s;0;
3.7731065759637192s;0;
3.7742403628117915s;0;
3.7753741496598643s;7679;
3.7765079365079366s;0;
3.7776417233560093s;0;
